age,workclass,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income,education_id,marital_status_id,occupation_id
62, Private, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K,12,2,9
17, Private, Other-relative, White, Male,0,0,30, United-States, <=50K,13,1,6
58, Private, Not-in-family, Black, Female,0,0,55, United-States, >50K,6,3,1
69, Self-emp-inc, Husband, White, Male,6514,0,40, United-States, >50K,4,2,2
34, Private, Husband, White, Male,0,0,42, United-States, >50K,1,2,4
34, Private, Not-in-family, White, Male,0,2824,50, United-States, >50K,1,5,6
20, Private, Own-child, White, Male,0,0,35, United-States, <=50K,2,1,3
64, Federal-gov, Wife, White, Female,0,0,40, United-States, >50K,6,2,1
27, Private, Husband, White, Male,0,0,55,nan, <=50K,6,2,7
41, Private, Wife, White, Female,0,0,40, United-States, >50K,2,2,1
40, Private, Husband, White, Male,0,0,40, El-Salvador, <=50K,9,2,7
53, Local-gov, Husband, White, Male,0,0,38, United-States, >50K,4,2,1
44, Private, Not-in-family, White, Male,0,0,45, United-States, <=50K,10,1,4
37, Private, Other-relative, White, Female,0,0,40, Mexico, <=50K,12,1,1
46, Private, Husband, White, Male,0,0,60, United-States, >50K,1,2,11
17, Private, Own-child, White, Male,0,0,20, United-States, <=50K,5,1,10
35, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,2,3,7
36, Local-gov, Unmarried, White, Female,0,0,40, United-States, <=50K,7,5,1
49, State-gov, Husband, White, Male,0,0,40, United-States, >50K,2,2,3
48, Private, Unmarried, White, Female,0,0,25, United-States, <=50K,11,3,4
26, Private, Other-relative, White, Male,0,0,40, United-States, <=50K,1,1,6
26, Private, Not-in-family, White, Female,0,0,8, United-States, <=50K,7,1,1
35, State-gov, Husband, White, Male,0,0,40, United-States, <=50K,2,2,7
29, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,5,1,10
54, Private, Husband, White, Male,7298,0,50, United-States, >50K,6,2,6
36, Local-gov, Own-child, Black, Male,0,0,40, United-States, <=50K,6,5,1
25, Private, Husband, White, Male,0,0,40, United-States, <=50K,1,2,4
18, Local-gov, Own-child, White, Male,0,0,25, United-States, <=50K,13,1,5
21, Private, Own-child, Black, Female,0,0,20, United-States, <=50K,6,1,6
22, Private, Own-child, Black, Male,0,0,40, United-States, <=50K,2,2,5
52, Private, Husband, White, Male,0,0,45, El-Salvador, >50K,2,2,7
36, Self-emp-not-inc, Wife, White, Female,0,0,40, United-States, <=50K,6,2,5
25, Private, Own-child, White, Female,0,1726,60, United-States, <=50K,1,1,2
49, Self-emp-not-inc, Not-in-family, White, Male,99999,0,70, United-States, >50K,10,1,4
42, Private, Husband, White, Male,0,0,50, United-States, >50K,6,2,6
37, Private, Husband, White, Male,0,0,54, United-States, <=50K,8,2,6
39, Private, Own-child, White, Male,0,0,40, United-States, <=50K,7,1,7
32, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,1,4
53, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,2
30, Private, Husband, White, Male,0,0,40, United-States, <=50K,3,2,7
51, Private, Wife, White, Female,0,0,40, United-States, >50K,6,2,11
62, Local-gov, Not-in-family, Black, Female,0,0,40, United-States, <=50K,8,3,1
38, Private, Husband, White, Male,0,0,40, Mexico, <=50K,12,2,10
23, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,1,11
39, Private, Husband, White, Male,0,2051,40, United-States, <=50K,2,2,10
37, Federal-gov, Own-child, White, Male,0,0,40, United-States, <=50K,6,1,1
27,nan, Wife, White, Female,0,0,40, United-States, <=50K,7,2,12
41, Private, Husband, White, Male,0,0,40, United-States, <=50K,6,2,10
47, Self-emp-not-inc, Husband, White, Male,0,0,40, United-States, >50K,1,2,6
25, Private, Wife, Black, Female,0,0,40, United-States, >50K,6,2,2
35, Private, Unmarried, White, Female,0,0,50, United-States, <=50K,7,3,5
47, Private, Husband, White, Male,0,1977,45, United-States, >50K,2,2,7
30, Private, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K,2,1,5
29, Private, Husband, White, Male,0,2051,40, United-States, <=50K,8,2,11
36, Private, Wife, White, Female,0,0,50, United-States, >50K,8,2,2
42, Private, Not-in-family, White, Male,0,0,60, United-States, <=50K,1,4,8
51, Private, Husband, Black, Male,0,0,40, United-States, <=50K,2,2,8
34, Private, Own-child, White, Male,0,0,40, United-States, <=50K,2,3,1
44, Self-emp-inc, Not-in-family, White, Male,0,0,60, Portugal, <=50K,2,3,7
27, Private, Not-in-family, White, Male,0,0,41, United-States, <=50K,1,1,10
39, Private, Not-in-family, Black, Male,0,0,40, United-States, <=50K,2,5,3
46, Private, Not-in-family, White, Male,0,1741,40, United-States, <=50K,2,3,7
32, Self-emp-not-inc, Own-child, White, Male,0,1590,62, United-States, <=50K,2,3,6
31, Private, Not-in-family, Black, Female,0,0,50, United-States, <=50K,1,1,6
23, Private, Unmarried, White, Male,0,0,35, United-States, <=50K,3,1,7
47, Private, Husband, White, Male,15024,0,55, United-States, >50K,4,2,2
66, Private, Husband, White, Male,0,0,99, United-States, <=50K,1,2,4
26, Private, Own-child, White, Male,0,0,40, United-States, <=50K,2,1,10
52, Private, Husband, White, Male,0,0,40, United-States, >50K,2,2,3
53, Self-emp-inc, Not-in-family, White, Female,0,0,30, United-States, <=50K,3,7,2
48, Self-emp-not-inc, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K,1,2,2
37, Self-emp-inc, Unmarried, White, Male,0,0,50, United-States, <=50K,7,5,2
17, Private, Own-child, White, Female,0,0,5, United-States, <=50K,3,1,5
50, Private, Husband, White, Male,0,0,40, United-States, >50K,8,2,7
28,nan, Other-relative, White, Female,0,0,40, Mexico, <=50K,2,1,12
17, Federal-gov, Not-in-family, Black, Female,0,1602,40, United-States, <=50K,3,1,1
39, Private, Unmarried, Black, Male,0,0,40, United-States, <=50K,6,3,7
28, Federal-gov, Not-in-family, Black, Female,0,0,40, United-States, <=50K,1,1,11
38, Private, Not-in-family, White, Male,0,0,40, United-States, <=50K,7,3,7
53, Private, Husband, White, Male,0,1902,40, United-States, >50K,2,2,8
28, Local-gov, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,3,4
42, Private, Husband, White, Male,15024,0,32, United-States, >50K,6,2,4
40, Private, Not-in-family, White, Male,0,0,45, United-States, <=50K,5,1,8
20, Private, Own-child, White, Male,0,0,40, United-States, <=50K,6,1,10
32, State-gov, Husband, White, Male,0,0,40, United-States, >50K,1,2,13
23, State-gov, Own-child, White, Male,0,0,40, United-States, <=50K,1,1,1
25, Private, Own-child, Asian-Pac-Islander, Male,2174,0,40, Vietnam, <=50K,1,1,6
41, Private, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, <=50K,2,2,7
42, Private, Husband, White, Male,7688,0,40, United-States, >50K,1,2,4
18, Private, Own-child, White, Male,594,0,14, United-States, <=50K,16,1,6
29, Local-gov, Husband, White, Male,0,1848,60, Germany, >50K,1,2,4
36, Private, Husband, White, Male,0,0,50, United-States, <=50K,2,2,6
34, Private, Husband, White, Male,0,0,40, United-States, <=50K,13,2,7
34, Private, Unmarried, White, Male,0,0,44, United-States, <=50K,2,3,7
48, State-gov, Husband, White, Male,15024,0,50, United-States, >50K,11,2,4
36, Self-emp-inc, Husband, White, Male,0,0,80, United-States, >50K,11,2,4
67, Federal-gov, Unmarried, White, Male,0,0,40, United-States, <=50K,2,7,5
53, Private, Husband, White, Male,7298,0,40, United-States, >50K,2,2,7
53, Self-emp-not-inc, Husband, White, Male,0,2415,40, United-States, >50K,1,2,2
45, Private, Not-in-family, White, Male,0,0,45, United-States, >50K,10,3,4
22, Private, Unmarried, White, Female,0,0,35, United-States, <=50K,13,5,5
25, Private, Husband, White, Male,0,0,43, United-States, <=50K,1,2,2
61, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,3,5
31, Local-gov, Not-in-family, Black, Female,0,0,40, United-States, <=50K,6,1,1
47, Self-emp-inc, Husband, White, Male,0,0,38, Germany, <=50K,2,2,4
31, Private, Husband, White, Male,0,0,45, United-States, <=50K,14,2,4
17, Private, Other-relative, Other, Female,0,0,32, Mexico, <=50K,5,1,6
38, Self-emp-inc, Husband, White, Male,0,0,50, United-States, >50K,6,2,6
23, Private, Husband, Black, Male,0,0,40,nan, <=50K,2,2,3
42, Private, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K,6,7,2
78, Private, Husband, Asian-Pac-Islander, Male,0,0,36, United-States, <=50K,12,2,8
54, Private, Husband, White, Male,0,0,40, United-States, >50K,8,2,2
26, Local-gov, Own-child, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K,1,1,1
30, Private, Husband, White, Male,0,0,35, United-States, >50K,2,2,4
46, Private, Husband, White, Male,0,0,40, United-States, >50K,1,2,7
26, Private, Not-in-family, Black, Female,0,0,45, United-States, <=50K,1,1,4
30, Private, Own-child, White, Female,0,0,35, United-States, <=50K,2,1,6
66, Local-gov, Husband, Black, Male,20051,0,35, Jamaica, >50K,10,2,4
23, Private, Own-child, Black, Male,2597,0,40, United-States, <=50K,2,1,7
25, Private, Own-child, White, Male,0,0,40, United-States, <=50K,6,1,11
32, Self-emp-inc, Husband, White, Male,0,0,40, United-States, <=50K,1,2,6
25, Local-gov, Husband, White, Male,0,0,38, United-States, <=50K,2,2,7
51, Private, Husband, White, Male,0,0,40, United-States, <=50K,3,2,10
24, State-gov, Not-in-family, White, Male,0,0,40, United-States, <=50K,1,1,4
22, Private, Own-child, White, Female,0,0,40, United-States, <=50K,6,1,11
28, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,2,1,2
29, Local-gov, Unmarried, Black, Female,0,0,20, United-States, <=50K,3,3,5
26, Private, Own-child, White, Male,0,0,40, United-States, <=50K,1,1,5
41, Federal-gov, Not-in-family, White, Male,0,0,40, United-States, >50K,1,1,2
19, Private, Own-child, White, Female,0,0,35, United-States, <=50K,6,1,6
39, Private, Husband, Asian-Pac-Islander, Male,0,0,26,nan, <=50K,2,2,6
51, Private, Husband, White, Male,0,0,50, United-States, >50K,11,2,4
29,nan, Unmarried, Black, Female,0,0,20, United-States, <=50K,2,5,12
27, Private, Husband, White, Male,0,0,40, Mexico, <=50K,12,2,9
33, Private, Husband, Black, Male,0,0,40, United-States, >50K,1,2,4
19, Private, Own-child, White, Female,0,0,8, United-States, <=50K,2,1,6
67,nan, Husband, Black, Male,0,0,20, United-States, <=50K,2,2,12
41, Private, Husband, White, Male,0,0,45, United-States, >50K,1,2,4
29, Federal-gov, Husband, White, Male,0,0,40, United-States, >50K,4,2,4
28, Private, Husband, Black, Male,0,0,40, United-States, <=50K,2,2,1
25, Private, Own-child, White, Male,0,0,40, United-States, <=50K,6,1,2
21, Federal-gov, Own-child, White, Male,0,0,36, United-States, <=50K,2,1,1
24, Local-gov, Not-in-family, White, Male,14344,0,50, United-States, >50K,6,1,11
48, Private, Not-in-family, White, Female,0,0,31, United-States, <=50K,3,3,5
46, Self-emp-inc, Husband, White, Male,0,0,60, United-States, >50K,11,2,4
35, Private, Husband, White, Male,0,0,50, United-States, <=50K,6,2,6
35, Federal-gov, Husband, White, Male,0,0,40, United-States, >50K,1,2,2
50, Private, Husband, White, Male,0,0,40, United-States, <=50K,13,2,7
22, Private, Own-child, White, Female,0,0,40,nan, <=50K,2,1,6
45, Private, Husband, White, Male,0,0,40, United-States, <=50K,6,2,2
62, Local-gov, Wife, White, Female,0,0,40, United-States, <=50K,1,2,4
39, Local-gov, Husband, White, Male,0,1977,45, United-States, >50K,4,2,4
33, Local-gov, Unmarried, White, Male,0,0,40, United-States, <=50K,2,3,7
22, Private, Not-in-family, White, Female,0,0,30, United-States, <=50K,6,1,3
50, Private, Husband, White, Male,0,0,48, United-States, >50K,2,2,7
25, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,3,3,2
44, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,6,3,5
26, Private, Husband, White, Male,0,0,40, United-States, >50K,2,2,8
31, State-gov, Unmarried, White, Female,0,0,50, United-States, >50K,4,3,2
56, Private, Wife, White, Female,0,0,15, United-States, <=50K,2,2,6
49, Self-emp-not-inc, Husband, White, Male,0,0,40, United-States, <=50K,9,2,6
49, Private, Husband, White, Male,0,0,40, United-States, >50K,16,2,7
46, Private, Unmarried, White, Female,0,0,43, United-States, <=50K,2,7,1
33, Private, Not-in-family, Black, Male,0,0,40, United-States, <=50K,6,1,7
25, Private, Not-in-family, White, Female,0,0,30, United-States, <=50K,1,1,4
40, Private, Not-in-family, White, Female,0,0,40, United-States, >50K,7,3,2
72,nan, Not-in-family, White, Male,0,0,30, United-States, <=50K,9,3,12
32, State-gov, Not-in-family, White, Male,0,0,10, United-States, <=50K,4,1,4
44, Private, Husband, White, Male,0,0,55, United-States, <=50K,1,2,8
48, Private, Not-in-family, White, Female,0,0,30, United-States, <=50K,2,3,1
17, Private, Own-child, White, Female,0,0,12, United-States, <=50K,13,1,6
50, Private, Wife, White, Female,0,1887,36, United-States, >50K,8,2,4
61, Private, Wife, White, Female,15024,0,34, United-States, >50K,6,2,1
22, Local-gov, Own-child, Black, Male,0,0,40, United-States, <=50K,2,1,3
17, Private, Own-child, White, Male,0,0,17, United-States, <=50K,3,1,3
49, Self-emp-inc, Husband, White, Male,0,0,60, United-States, >50K,11,2,4
26, Private, Husband, White, Male,0,0,50, United-States, <=50K,2,2,5
19, State-gov, Own-child, White, Male,0,0,10, United-States, <=50K,6,1,4
17, Private, Own-child, White, Female,0,0,16, United-States, <=50K,16,1,5
38, Private, Husband, White, Male,0,0,40, United-States, <=50K,2,2,5
34, Local-gov, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K,8,3,13
51, Private, Husband, White, Male,7298,0,50, United-States, >50K,2,2,7
48, Private, Husband, White, Male,0,0,42, United-States, >50K,2,2,7
63, Private, Husband, White, Male,0,0,50, United-States, >50K,4,2,4
19, Private, Own-child, White, Female,0,0,40, United-States, <=50K,2,1,10
73, Private, Wife, White, Female,20051,0,36, United-States, >50K,6,2,1
51, Private, Not-in-family, White, Female,0,0,43, United-States, <=50K,2,3,4
38, Private, Husband, Black, Male,0,1485,40,nan, <=50K,4,2,5
54, Private, Husband, White, Male,0,0,40, United-States, >50K,6,2,4
41, Private, Husband, White, Male,0,1848,40, United-States, >50K,2,2,7
65,nan, Husband, White, Male,0,2377,40, United-States, >50K,1,2,12
36, Self-emp-not-inc, Husband, White, Male,4386,0,50, United-States, >50K,1,2,2
42, Private, Husband, Other, Male,0,0,40, United-States, <=50K,9,2,7
38, Private, Husband, White, Male,7688,0,40, United-States, >50K,6,2,7
20,nan, Own-child, White, Male,0,0,40, United-States, <=50K,6,1,12
37, State-gov, Husband, White, Male,0,0,50, United-States, >50K,1,2,2
35, State-gov, Husband, White, Male,0,1485,40, United-States, >50K,2,2,7
51, Self-emp-not-inc, Husband, White, Male,0,0,40, United-States, <=50K,6,2,7
23, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,8,1,1
27, State-gov, Own-child, Black, Female,0,0,40, United-States, <=50K,1,1,4
19,nan, Own-child, White, Male,0,0,16, United-States, <=50K,6,1,12
37, Private, Husband, White, Male,0,0,42, United-States, >50K,8,2,10
29, Private, Husband, White, Male,0,0,45, United-States, <=50K,2,2,10
33, Private, Not-in-family, White, Male,0,2603,32, Mexico, <=50K,14,2,7
60, Private, Not-in-family, White, Male,4650,0,40, United-States, <=50K,2,3,10
22, Private, Own-child, White, Male,0,0,20, United-States, <=50K,1,1,1
22,nan, Own-child, Black, Male,0,1721,20, United-States, <=50K,6,1,12
60, State-gov, Not-in-family, Black, Female,0,0,37, United-States, <=50K,8,7,5
35, Private, Unmarried, White, Male,0,0,20, United-States, <=50K,3,5,5
45, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,8,3,1
30, Private, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K,2,2,10
43, Self-emp-inc, Husband, White, Male,0,0,70, United-States, >50K,6,2,2
32, State-gov, Not-in-family, White, Female,0,0,38, United-States, <=50K,4,1,1
35, Private, Husband, White, Male,0,0,42, United-States, <=50K,2,2,7
32, Private, Unmarried, Black, Female,0,0,40, United-States, <=50K,8,3,5
61, Private, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K,8,2,7
40, State-gov, Unmarried, White, Female,1506,0,40, United-States, <=50K,4,3,2
20,nan, Not-in-family, White, Female,0,0,30, United-States, <=50K,13,1,12
42, Self-emp-inc, Husband, White, Male,0,0,60, United-States, >50K,1,2,6
21, Private, Unmarried, White, Female,0,0,35, United-States, <=50K,6,1,6
21, Private, Own-child, White, Female,0,0,20, United-States, <=50K,6,1,6
26, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,1,1,2
36, State-gov, Husband, White, Male,0,0,60, United-States, >50K,2,2,2
24, Private, Other-relative, White, Male,0,0,40, United-States, <=50K,1,2,6
47, Private, Husband, White, Male,0,0,57, United-States, >50K,1,2,2
51, Private, Not-in-family, White, Male,0,0,30, United-States, <=50K,7,3,11
65,nan, Not-in-family, Black, Female,0,0,40, United-States, <=50K,2,7,12
61, Private, Not-in-family, White, Female,0,0,12,nan, <=50K,1,3,15
67, Private, Not-in-family, White, Female,0,0,25, Nicaragua, <=50K,6,7,6
49, Private, Husband, White, Male,0,0,25, United-States, <=50K,2,2,9
63,nan, Husband, White, Male,0,1485,40, United-States, >50K,2,2,12
58, Private, Husband, White, Male,0,1887,48, United-States, >50K,8,2,7
61, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,9,3,10
36, Private, Husband, Black, Male,0,0,35, United-States, <=50K,2,2,7
19, Private, Other-relative, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K,6,1,11
29, Self-emp-not-inc, Husband, White, Male,0,0,35, United-States, <=50K,6,2,7
43, Private, Husband, White, Male,0,1887,40, United-States, >50K,1,2,10
60, Self-emp-not-inc, Not-in-family, Black, Male,2597,0,55, United-States, <=50K,2,3,6
21, Private, Unmarried, White, Male,0,0,40, United-States, <=50K,6,1,6
22, Private, Unmarried, White, Female,0,0,40, United-States, <=50K,2,5,6
33, Private, Husband, White, Male,0,0,65, United-States, >50K,1,2,2
36, Private, Not-in-family, Asian-Pac-Islander, Female,0,0,50, China, <=50K,1,1,6
37, Private, Not-in-family, White, Male,0,0,46, United-States, <=50K,1,1,8
35, Private, Wife, White, Female,0,0,40, United-States, <=50K,7,6,1
17, Private, Own-child, White, Male,0,0,30, United-States, <=50K,13,1,15
37, Private, Husband, White, Male,0,0,60, United-States, >50K,2,2,7
22,nan, Not-in-family, White, Female,0,0,45, United-States, <=50K,2,1,12
28, Private, Husband, White, Male,0,0,40, United-States, >50K,6,2,7
42, Private, Not-in-family, White, Female,0,0,40, United-States, <=50K,6,3,10
57, Self-emp-inc, Husband, White, Male,5178,0,60, Hungary, >50K,2,2,8
26, Private, Other-relative, White, Female,0,0,65, United-States, <=50K,6,1,9
45, Local-gov, Husband, Black, Male,0,0,50, United-States, <=50K,3,2,5
